subject_id,year_in_study,record_date,is_primary,lifestyle,lifestyle_other_specify,therapy_visit_hospital,therapy_visit_library,therapy_visit_nursing_home,therapy_visit_school,therapy_visit_other,therapy_visit_other_specify
grls9RUTVFMM,0,2014-12,0,companion/pet,,0,0,0,0,0,
grls9RUTVFMM,1,2016-01,1,companion/pet,,0,0,0,0,0,
grls9RUTVFMM,1,2016-01,0,companion/pet,,0,0,0,0,0,
grls9RUTVFMM,2,2017-02,1,companion/pet,,0,0,0,0,0,
grls9RUTVFMM,2,2017-02,0,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,0,2013-06,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,0,2013-06,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,1,2014-07,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,1,2014-07,0,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,2,2015-06,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,2,2015-06,0,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,3,2016-06,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,3,2016-06,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,4,2017-06,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,4,2017-06,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,5,2018-07,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,5,2018-07,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,6,2019-07,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,6,2019-07,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,7,2020-07,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,7,2020-07,1,companion/pet,,0,0,0,0,0,
grls9SYVLVAA,8,2021-07,0,other,unspecified,0,0,0,0,0,
grls9SYVLVAA,8,2021-07,1,companion/pet,,0,0,0,0,0,
grls9T8KRFQQ,0,2014-01,1,companion/pet,,0,0,0,0,0,
grls9T8KRFQQ,0,2014-01,0,hunting,,0,0,0,0,0,
grls9T8KRFQQ,1,2015-03,1,companion/pet,,0,0,0,0,0,
grls9T8KRFQQ,1,2015-03,0,hunting,,0,0,0,0,0,
grls9TCORNYY,0,2014-11,1,service dog,,0,0,0,0,0,
grls9TCORNYY,0,2014-11,0,companion/pet,,0,0,0,0,0,
grls9TCORNYY,1,2016-02,1,companion/pet,,0,0,0,0,0,
grls9TCORNYY,1,2016-02,0,service dog,,0,0,0,0,0,
grls9TCORNYY,2,2017-01,1,companion/pet,,0,0,0,0,0,
grls9TCORNYY,2,2017-01,0,service dog,,0,0,0,0,0,
grls9TCORNYY,3,2018-01,1,companion/pet,,0,0,0,0,0,
grls9TCORNYY,3,2018-01,0,service dog,,0,0,0,0,0,
grls9TCORNYY,4,2019-01,1,companion/pet,,0,0,0,0,0,
grls9TCORNYY,4,2019-01,0,service dog,,0,0,0,0,0,
grls9TCORNYY,5,2020-01,1,companion/pet,,0,0,0,0,0,
grls9TCORNYY,5,2020-01,0,service dog,,0,0,0,0,0,
grls9TR8GHPP,0,2014-04,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,0,2014-04,0,obedience,,0,0,0,0,0,
grls9TR8GHPP,1,2015-07,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,1,2015-07,0,other,not specified,0,0,0,0,0,
grls9TR8GHPP,2,2016-07,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,2,2016-07,0,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,3,2017-08,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,3,2017-08,0,dog athlete,,0,0,0,0,0,
grls9TR8GHPP,4,2018-09,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,4,2018-09,0,other,unspecified,0,0,0,0,0,
grls9TR8GHPP,5,2019-07,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,5,2019-07,0,other,unspecified,0,0,0,0,0,
grls9TR8GHPP,6,2020-10,0,other,unspecified,0,0,0,0,0,
grls9TR8GHPP,6,2020-10,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,7,2021-08,0,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,7,2021-08,1,companion/pet,,0,0,0,0,0,
grls9TR8GHPP,8,2022-08,0,other,unspecified,0,0,0,0,0,
grls9TR8GHPP,8,2022-08,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,0,2013-02,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,0,2013-02,0,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,1,2014-04,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,2,2015-03,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,3,2016-04,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,3,2016-04,0,other,unspecified,0,0,0,0,0,
grls9U0PVBQQ,4,2017-03,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,4,2017-03,0,other,unspecified,0,0,0,0,0,
grls9U0PVBQQ,5,2018-03,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,5,2018-03,0,other,unspecified,0,0,0,0,0,
grls9U0PVBQQ,6,2019-04,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,6,2019-04,0,other,unspecified,0,0,0,0,0,
grls9U0PVBQQ,7,2020-03,1,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,7,2020-03,0,other,unspecified,0,0,0,0,0,
grls9U0PVBQQ,8,2021-03,0,companion/pet,,0,0,0,0,0,
grls9U0PVBQQ,8,2021-03,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,0,2013-03,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,0,2013-03,0,other,unspecified,0,0,0,0,0,
grls9UA0NX99,1,2014-01,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,1,2014-01,0,blood donor,,0,0,0,0,0,
grls9UA0NX99,2,2015-03,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,2,2015-03,0,guard dog,,0,0,0,0,0,
grls9UA0NX99,3,2016-04,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,3,2016-04,0,blood donor,,0,0,0,0,0,
grls9UA0NX99,4,2017-04,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,4,2017-04,0,other,unspecified,0,0,0,0,0,
grls9UA0NX99,5,2018-03,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,5,2018-03,0,companion/pet,,0,0,0,0,0,
grls9UA0NX99,6,2019-05,1,companion/pet,,0,0,0,0,0,
grls9UA0NX99,6,2019-05,0,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,0,2013-09,1,show,,0,0,0,0,0,
grls9UBFUUCC,0,2013-09,0,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,1,2014-10,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,1,2014-10,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,2,2015-10,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,2,2015-10,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,3,2016-12,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,3,2016-12,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,4,2017-12,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,4,2017-12,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,5,2018-11,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,5,2018-11,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,6,2019-11,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,6,2019-11,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,7,2020-10,0,obedience,,0,0,0,0,0,
grls9UBFUUCC,7,2020-10,1,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,8,2021-12,0,companion/pet,,0,0,0,0,0,
grls9UBFUUCC,8,2021-12,1,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,0,2014-10,1,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,0,2014-10,0,agility,,0,0,0,0,0,
grls9UIMNCJJ,1,2015-10,1,agility,,0,0,0,0,0,
grls9UIMNCJJ,1,2015-10,0,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,2,2016-10,1,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,2,2016-10,0,agility,,0,0,0,0,0,
grls9UIMNCJJ,3,2018-02,1,agility,,0,0,0,0,0,
grls9UIMNCJJ,3,2018-02,0,breeder,,0,0,0,0,0,
grls9UIMNCJJ,4,2018-12,1,agility,,0,0,0,0,0,
grls9UIMNCJJ,4,2018-12,0,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,5,2019-12,1,breeder,,0,0,0,0,0,
grls9UIMNCJJ,5,2019-12,0,agility,,0,0,0,0,0,
grls9UIMNCJJ,7,2021-11,0,agility,,0,0,0,0,0,
grls9UIMNCJJ,7,2021-11,1,companion/pet,,0,0,0,0,0,
grls9UIMNCJJ,8,2022-10,0,agility,,0,0,0,0,0,
grls9UIMNCJJ,8,2022-10,1,companion/pet,,0,0,0,0,0,
grls9UMJSHSS,0,2013-02,1,companion/pet,,0,0,0,0,0,
grls9UMJSHSS,0,2013-02,0,service dog,,0,0,0,0,0,
grls9UMJSHSS,1,2014-05,1,companion/pet,,0,0,0,0,0,
grls9UMJSHSS,1,2014-05,0,companion/pet,,0,0,0,0,0,
grls9UMJSHSS,2,2015-06,1,companion/pet,,0,0,0,0,0,
grls9UMJSHSS,2,2015-06,0,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,0,2014-04,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,0,2014-04,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,1,2015-06,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,1,2015-06,0,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,2,2016-07,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,2,2016-07,0,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,3,2017-07,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,3,2017-07,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,4,2018-06,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,4,2018-06,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,5,2019-07,1,other,"dock diving, dog athlete",0,0,0,0,0,
grls9V2Q8BSS,5,2019-07,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,7,2021-07,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,7,2021-07,1,companion/pet,,0,0,0,0,0,
grls9V2Q8BSS,8,2022-07,0,other,unspecified,0,0,0,0,0,
grls9V2Q8BSS,8,2022-07,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,0,2014-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,0,2014-10,0,service dog,,0,0,0,0,0,
grls9V5Q6Q55,1,2015-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,1,2015-10,0,service dog,,0,0,0,0,0,
grls9V5Q6Q55,2,2016-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,2,2016-10,0,service dog,,0,0,0,0,0,
grls9V5Q6Q55,3,2017-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,3,2017-10,0,service dog,,0,0,0,0,0,
grls9V5Q6Q55,4,2018-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,4,2018-10,0,therapy dog,,0,0,1,0,1,assisted living facility
grls9V5Q6Q55,5,2019-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,5,2019-10,0,therapy dog,,0,0,1,0,1,airport/plane
grls9V5Q6Q55,6,2020-10,0,therapy dog,,0,0,1,0,1,not specified
grls9V5Q6Q55,6,2020-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,7,2021-10,0,therapy dog,,0,0,1,0,1,assisted living facility
grls9V5Q6Q55,7,2021-10,1,companion/pet,,0,0,0,0,0,
grls9V5Q6Q55,8,2022-10,0,therapy dog,,0,0,1,0,1,not specified
grls9V5Q6Q55,8,2022-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,0,2014-04,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,0,2014-04,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,1,2015-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,1,2015-10,0,obedience,,0,0,0,0,0,
grls9VGH9WKK,2,2016-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,2,2016-10,0,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,3,2017-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,3,2017-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,4,2018-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,4,2018-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,5,2019-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,5,2019-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,6,2020-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,6,2020-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,7,2021-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,7,2021-10,1,companion/pet,,0,0,0,0,0,
grls9VGH9WKK,8,2022-10,0,other,unspecified,0,0,0,0,0,
grls9VGH9WKK,8,2022-10,1,companion/pet,,0,0,0,0,0,
grls9WOPU3WW,0,2012-09,1,field trials,,0,0,0,0,0,
grls9WOPU3WW,0,2012-09,0,hunting,,0,0,0,0,0,
grls9WOPU3WW,1,2013-09,1,field trials,,0,0,0,0,0,
grls9WOPU3WW,1,2013-09,0,companion/pet,,0,0,0,0,0,
grls9XJ8GERR,0,2013-01,1,companion/pet,,0,0,0,0,0,
grls9XJ8GERR,0,2013-01,0,other,unspecified,0,0,0,0,0,
grls9XJ8GERR,1,2013-12,1,companion/pet,,0,0,0,0,0,
grls9XJ8GERR,1,2013-12,0,companion/pet,,0,0,0,0,0,
grls9XJ8GERR,8,2021-03,0,other,unspecified,0,0,0,0,0,
grls9XJ8GERR,8,2021-03,1,companion/pet,,0,0,0,0,0,
grls9XR11V66,0,2014-02,1,service dog,,0,0,0,0,0,
grls9XR11V66,0,2014-02,0,companion/pet,,0,0,0,0,0,
grls9XR11V66,1,2014-12,1,companion/pet,,0,0,0,0,0,
grls9XR11V66,1,2014-12,0,service dog,,0,0,0,0,0,
grls9XR11V66,2,2016-03,1,service dog,,0,0,0,0,0,
grls9XR11V66,2,2016-03,0,companion/pet,,0,0,0,0,0,
grls9XR11V66,3,2017-03,1,service dog,,0,0,0,0,0,
grls9XR11V66,3,2017-03,0,companion/pet,,0,0,0,0,0,
grls9XR11V66,4,2018-03,1,companion/pet,,0,0,0,0,0,
grls9XR11V66,4,2018-03,0,service dog,,0,0,0,0,0,
grls9XR11V66,5,2019-03,1,service dog,,0,0,0,0,0,
grls9XR11V66,5,2019-03,0,companion/pet,,0,0,0,0,0,
grls9XR11V66,6,2020-06,1,companion/pet,,0,0,0,0,0,
grls9XR11V66,6,2020-06,0,service dog,,0,0,0,0,0,
grls9XR11V66,7,2021-03,0,companion/pet,,0,0,0,0,0,
grls9XR11V66,7,2021-03,1,service dog,,0,0,0,0,0,
grls9XR11V66,8,2022-04,0,service dog,,0,0,0,0,0,
grls9XR11V66,8,2022-04,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,0,2013-08,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,0,2013-08,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,1,2014-08,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,1,2014-08,0,obedience,,0,0,0,0,0,
grls9XYTDPPP,2,2015-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,2,2015-09,0,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,3,2016-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,3,2016-09,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,4,2017-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,4,2017-09,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,5,2018-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,5,2018-09,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,6,2019-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,6,2019-09,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,7,2020-09,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,7,2020-09,1,companion/pet,,0,0,0,0,0,
grls9XYTDPPP,8,2021-08,0,other,unspecified,0,0,0,0,0,
grls9XYTDPPP,8,2021-08,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,0,2012-10,1,show,,0,0,0,0,0,
grls9ZG7XWKK,0,2012-10,0,breeder,,0,0,0,0,0,
grls9ZG7XWKK,1,2013-08,1,show,,0,0,0,0,0,
grls9ZG7XWKK,1,2013-08,0,breeder,,0,0,0,0,0,
grls9ZG7XWKK,2,2014-10,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,2,2014-10,0,show,,0,0,0,0,0,
grls9ZG7XWKK,3,2015-11,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,3,2015-11,0,breeder,,0,0,0,0,0,
grls9ZG7XWKK,4,2016-11,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,4,2016-11,0,breeder,,0,0,0,0,0,
grls9ZG7XWKK,5,2017-11,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,5,2017-11,0,breeder,,0,0,0,0,0,
grls9ZG7XWKK,6,2018-11,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,6,2018-11,0,other,unspecified,0,0,0,0,0,
grls9ZG7XWKK,7,2019-11,1,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,7,2019-11,0,show,,0,0,0,0,0,
grls9ZG7XWKK,8,2020-10,0,companion/pet,,0,0,0,0,0,
grls9ZG7XWKK,8,2020-10,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,0,2012-11,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,0,2012-11,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,1,2013-10,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,1,2013-10,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,2,2014-12,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,2,2014-12,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,3,2015-12,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,3,2015-12,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,4,2016-11,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,4,2016-11,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,5,2017-12,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,5,2017-12,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,6,2018-12,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,6,2018-12,0,agility,,0,0,0,0,0,
grls9ZOSMBXX,7,2019-12,1,companion/pet,,0,0,0,0,0,
grls9ZOSMBXX,7,2019-12,0,other,unspecified,0,0,0,0,0,
grls9ZOSMBXX,8,2020-12,0,other,unspecified,0,0,0,0,0,
grls9ZOSMBXX,8,2020-12,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,0,2014-06,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,0,2014-06,0,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,1,2015-05,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,1,2015-05,0,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,2,2016-06,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,2,2016-06,0,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,3,2017-06,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,3,2017-06,0,other,unspecified,0,0,0,0,0,
grls9ZT06ZLL,4,2018-05,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,4,2018-05,0,other,unspecified,0,0,0,0,0,
grls9ZT06ZLL,5,2019-07,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,5,2019-07,0,other,unspecified,0,0,0,0,0,
grls9ZT06ZLL,6,2020-08,0,other,unspecified,0,0,0,0,0,
grls9ZT06ZLL,6,2020-08,1,companion/pet,,0,0,0,0,0,
grls9ZT06ZLL,7,2021-12,0,other,unspecified,0,0,0,0,0,
grls9ZT06ZLL,7,2021-12,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,0,2014-04,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,0,2014-04,0,therapy dog,,0,0,0,0,1,not specified
grls9ZZR7ZGG,1,2015-07,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,1,2015-07,0,therapy dog,,0,0,0,0,1,not specified
grls9ZZR7ZGG,2,2016-08,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,2,2016-08,0,therapy dog,,0,0,0,0,1,not specified
grls9ZZR7ZGG,3,2017-06,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,3,2017-06,0,therapy dog,,1,0,0,0,1,not specified
grls9ZZR7ZGG,4,2018-06,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,4,2018-06,0,therapy dog,,0,0,0,0,1,hospice
grls9ZZR7ZGG,5,2019-07,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,5,2019-07,0,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,6,2020-09,0,other,unspecified,0,0,0,0,0,
grls9ZZR7ZGG,6,2020-09,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,7,2022-02,0,therapy dog,,0,0,0,0,1,in home therapy
grls9ZZR7ZGG,7,2022-02,1,companion/pet,,0,0,0,0,0,
grls9ZZR7ZGG,8,2022-09,0,other,unspecified,0,0,0,0,0,
grls9ZZR7ZGG,8,2022-09,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,0,2014-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,0,2014-01,0,companion/pet,,0,0,0,0,0,
grlsA02KWM55,1,2015-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,1,2015-01,0,companion/pet,,0,0,0,0,0,
grlsA02KWM55,2,2016-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,2,2016-01,0,companion/pet,,0,0,0,0,0,
grlsA02KWM55,3,2017-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,3,2017-01,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,4,2018-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,4,2018-01,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,5,2019-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,5,2019-01,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,6,2020-01,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,6,2020-01,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,7,2021-02,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,7,2021-02,1,companion/pet,,0,0,0,0,0,
grlsA02KWM55,8,2022-01,0,other,unspecified,0,0,0,0,0,
grlsA02KWM55,8,2022-01,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,0,2014-01,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,0,2014-01,0,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,1,2015-03,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,1,2015-03,0,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,2,2016-03,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,3,2017-03,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,3,2017-03,0,other,unspecified,0,0,0,0,0,
grlsA3GE0GG,5,2019-04,1,companion/pet,,0,0,0,0,0,
grlsA3GE0GG,5,2019-04,0,other,unspecified,0,0,0,0,0,
grlsA4CWD677,0,2014-12,1,companion/pet,,0,0,0,0,0,
grlsA4CWD677,0,2014-12,0,other,unspecified,0,0,0,0,0,
grlsA4CWD677,1,2016-01,1,companion/pet,,0,0,0,0,0,
grlsA4CWD677,1,2016-01,0,companion/pet,,0,0,0,0,0,
grlsA4CWD677,2,2016-12,1,agility,,0,0,0,0,0,
grlsA4CWD677,2,2016-12,0,companion/pet,,0,0,0,0,0,
grlsA4CWD677,3,2018-01,1,companion/pet,,0,0,0,0,0,
grlsA4CWD677,3,2018-01,0,agility,,0,0,0,0,0,
grlsA5PHKWWW,0,2015-01,1,companion/pet,,0,0,0,0,0,
grlsA5PHKWWW,0,2015-01,0,show,,0,0,0,0,0,
grlsA5PHKWWW,2,2017-06,1,show,,0,0,0,0,0,
grlsA5PHKWWW,2,2017-06,0,field trials,,0,0,0,0,0,
grlsA5PHKWWW,3,2018-09,1,companion/pet,,0,0,0,0,0,
grlsA5PHKWWW,3,2018-09,0,show,,0,0,0,0,0,
grlsA5PHKWWW,5,2020-03,1,companion/pet,,0,0,0,0,0,
grlsA5PHKWWW,5,2020-03,0,show,,0,0,0,0,0,
grlsA5ZQ5X11,0,2014-10,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,0,2014-10,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,1,2016-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,2,2017-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,2,2017-01,0,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,3,2018-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,3,2018-01,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,4,2019-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,4,2019-01,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,5,2020-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,5,2020-01,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,6,2021-01,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,6,2021-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,7,2022-01,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,7,2022-01,1,companion/pet,,0,0,0,0,0,
grlsA5ZQ5X11,8,2023-02,0,other,unspecified,0,0,0,0,0,
grlsA5ZQ5X11,8,2023-02,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,0,2014-06,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,0,2014-06,0,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,1,2015-06,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,1,2015-06,0,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,2,2016-06,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,2,2016-06,0,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,3,2017-06,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,3,2017-06,0,other,unspecified,0,0,0,0,0,
grlsA5ZQQLJJ,4,2018-06,1,companion/pet,,0,0,0,0,0,
grlsA5ZQQLJJ,4,2018-06,0,other,unspecified,0,0,0,0,0,
